iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
GHA,2018,67259353965.6087,30637585.0,0.0,24.93182193819618,17.23773811383211,67
GIN,2018,11857030366.7891,12704774.0,0.0,23.196186808588763,16.35748846501642,68
GMB,2018,1670671327.81651,2399632.0,0.0,21.236491375900712,14.690826366958563,69
GNB,2018,1554133593.91699,1922168.0,0.0,21.164184053611844,14.468964793887201,70
GNQ,2018,13097012133.6159,1616422.0,0.0,23.295649959811985,14.295726241236423,71
GRC,2018,213298873494.394,10732882.0,0.0,26.085960181094222,16.188822764444588,72
GRD,2018,1166514814.81481,115691.0,0.0,20.87728635042938,11.65868676645238,73
GRL,2018,3055782146.15957,56023.0,0.0,21.840301418785426,10.933535449335354,74
GTM,2018,73328356007.6152,16845685.0,0.0,25.01821321971742,16.6396051582441,75
GUM,2018,6051000000.0,162679.0,0.0,22.52348938475186,11.999540360021161,76
GUY,2018,4787636997.85343,791556.0,0.0,22.289302806992243,13.581757170871324,77
HKG,2018,361731070995.726,7452600.0,0.0,26.61416687488777,15.82407365694169,78
HND,2018,24067750760.499,9765210.0,0.0,23.904138638654214,16.094336729842368,79
HRV,2018,61667925219.0755,3988775.0,0.0,24.845029782122563,15.198994974886157,80
HTI,2018,16403864617.8458,10962362.0,0.0,23.52078279150665,16.209978418435114,81
HUN,2018,161184691013.835,9706964.0,0.0,25.805816693618507,16.08835422704245,82
IDN,2018,1042271532988.63,269951846.0,0.0,27.67242361359429,19.413754156612942,83
IND,2018,2702929641648.74,1374659064.0,0.0,28.625357353157753,21.041471584592312,84
IRL,2018,395780319816.603,4898022.0,0.0,26.70412514633598,15.404342212277427,85
IRN,2018,411903303606.044,86117998.0,0.0,26.744054458766684,18.271228995169597,86
IRQ,2018,227367469034.031,40265624.0,0.0,26.149833351894912,17.511008685256968,87
ISL,2018,26677652544.3499,352721.0,0.0,24.007092068566276,12.773435490235748,88
ISR,2018,376299083108.497,8882800.0,0.0,26.653650097948354,15.99962749315935,89
ITA,2018,2099435266458.67,60148658.0,0.0,28.37268950375877,17.912329705872104,90
JAM,2018,16855447986.2221,2820097.0,0.0,23.54793976417107,14.852282194083518,91
JOR,2018,43370860704.2254,10462306.0,0.0,24.49305364023258,16.163289546775793,92
JPN,2018,5040880939324.86,126811000.0,0.0,29.248601972286693,18.65820835487916,93
KAZ,2018,179339977690.485,18932727.0,0.0,25.912549158078004,16.756402622681176,94
KEN,2018,92202979985.2863,50207107.0,0.0,25.247258287879127,17.731667168264025,95
KGZ,2018,8271106235.41552,6444079.0,0.0,22.83603410202001,15.678672437851228,96
KHM,2018,33145892168.8958,16274522.0,0.0,24.224184629456442,16.605111436873635,97
KIR,2018,233514717.441266,122084.0,0.0,19.26875566709637,11.712472802429252,98
KNA,2018,1076548148.14815,47008.0,0.0,20.797025601263247,10.75809435172215,99
KOR,2018,1824251454306.83,51585058.0,0.0,28.232190856800447,17.758742634259296,100
KWT,2018,138646316350.727,4323515.0,0.0,25.6551920406908,15.27957951808122,101
LAO,2018,18141641089.7963,7128045.0,0.0,23.62147574561177,15.77954770153508,102
LBN,2018,54901519155.5556,5984119.0,0.0,24.728806856418863,15.604619851911318,103
LBR,2018,3422754800.0,4944726.0,0.0,21.953711561150445,15.41383231423489,104
LBY,2018,76686029772.1483,6849055.0,0.0,25.062985387571477,15.739621390522728,105
LCA,2018,2060955555.55556,177017.0,0.0,21.446435574602607,12.084006701300643,106
LKA,2018,94450015982.8405,21670000.0,0.0,25.271336600124624,16.89143941965929,107
LSO,2018,2556247291.99785,2183603.0,0.0,21.66180611878088,14.596487280725395,108
LTU,2018,54261795148.5372,2819200.0,0.0,24.717086227845503,14.85196406943449,109
LUX,2018,71085623495.1145,607950.0,0.0,24.987150952130367,13.317849565595322,110
LVA,2018,33247935477.3576,1927174.0,0.0,24.22725851124409,14.47156575801103,111
MAC,2018,55076322634.344,658900.0,0.0,24.73198574451385,13.398328574581743,112
MAR,2018,127341147581.818,35839760.0,0.0,25.57013552345336,17.394568477521982,113
MDA,2018,11252353420.8798,2707203.0,0.0,23.143843136775008,14.81142692593432,114
MDG,2018,13760033282.2925,27494926.0,0.0,23.345034088292614,17.12951207289234,115
MDV,2018,5404344162.69888,473099.0,0.0,22.410468941859314,13.06706206161924,116
MEX,2018,1256300182879.73,124573711.0,0.0,27.85919215452768,18.640408162925173,117
MHL,2018,220000000.0,45285.0,0.0,19.20913810886209,10.720753212932467,118
MKD,2018,12683068114.2388,1889051.0,0.0,23.263533721610894,14.451585673897247,119
MLI,2018,20368015381.2413,20442030.0,0.0,23.737231633977267,16.833103682355677,120
MLT,2018,16153779510.9928,483903.0,0.0,23.50541988474577,13.089641818917942,121
MMR,2018,67860515993.1186,52272247.0,0.0,24.94072020007728,17.77197615722557,122
MNE,2018,5433467174.79183,626438.0,0.0,22.415843289368937,13.347806682257023,123
MNG,2018,13178094720.4986,3208189.0,0.0,23.301821797263063,14.981217473147366,124
MNP,2018,1301000000.0,49077.0,0.0,20.98639903724542,10.801166148198302,125
MOZ,2018,15017358952.8452,29018644.0,0.0,23.43247263252497,17.183449112393617,126
MRT,2018,7473550557.07378,4337685.0,0.0,22.734636032146692,15.282851584162232,127
MUS,2018,14957535715.9696,1265577.0,0.0,23.428481071122626,14.051039492785021,128
MWI,2018,9879220354.29186,18528081.0,0.0,23.01369943418481,16.73479808507909,129
MYS,2018,358788845712.53,32910967.0,0.0,26.605999878892884,17.309316534039066,130
NAM,2018,13682019076.4022,2577327.0,0.0,23.33934833162734,14.762263761317811,131
NCL,2018,9896402283.68587,283541.0,0.0,23.015437122451857,12.55511553932524,132
NER,2018,12837307496.8821,22188069.0,0.0,23.27562141679223,16.915065315010768,133
NGA,2018,421739251509.08,204938755.0,0.0,26.767653072594452,19.138221741248135,134
NIC,2018,13025221974.232,6400080.0,0.0,23.290153466684924,15.67182120449981,135
NLD,2018,929733599796.862,17231624.0,0.0,27.558163930228297,16.662256916303075,136
NOR,2018,439788625883.8,5311916.0,0.0,26.809560052715362,15.485463345016335,137
NPL,2018,33111525237.149,28079689.0,0.0,24.2231472532298,17.150557097174904,138
NRU,2018,130995566.30391,11477.0,0.0,18.690674043218195,9.348187438668308,139
NZL,2018,211985631173.205,4900600.0,0.0,26.07978433184126,15.404868408620807,140
OMN,2018,91505851755.5267,4597877.0,0.0,25.239668760806182,15.341105450677913,141
PAK,2018,356128166704.921,226928892.0,0.0,26.598556521844067,19.240147279677647,142
PAN,2018,67316471181.2488,4167860.0,0.0,24.932670786330778,15.242913512531024,143
PER,2018,222597009739.235,31897584.0,0.0,26.12862884236535,17.278040859560125,144
PHL,2018,346841896587.313,109465287.0,0.0,26.57213488363415,18.51111805239805,145
PLW,2018,287998352.050781,17814.0,0.0,19.478465319510192,9.787796078039936,146
PNG,2018,24109780708.0268,9394513.0,0.0,23.90588343366166,16.05563645984825,147
POL,2018,594616687350.017,37974750.0,0.0,27.11118281195181,17.452432049479256,148
PRT,2018,242092894542.888,10283822.0,0.0,26.21258735119863,16.146082636017937,149
PRY,2018,40225448340.6341,6427382.0,0.0,24.417765675608216,15.676078014922666,150
PSE,2018,16276600000.0,4569087.0,0.0,23.5129943305622,15.33482418059193,151
PYF,2018,6135116253.33452,279815.0,0.0,22.53729486429153,12.541887523281236,152
QAT,2018,183335164835.165,2580734.0,0.0,25.934581816470363,14.763584800047068,153
ROU,2018,241791427223.903,19473970.0,0.0,26.211341320507294,16.78458931135469,154
RUS,2018,1657328773461.31,145398106.0,0.0,28.136228249575055,18.79498610372172,155
RWA,2018,9637904520.86283,12487996.0,0.0,22.98896954868913,16.340278500946756,156
SAU,2018,886564800000.0,30196281.0,0.0,27.510620056237087,17.22322936218334,157
SDN,2018,32333780383.2924,44230596.0,0.0,24.199378353004423,17.604927347379462,158
SEN,2018,23116701556.1381,15914498.0,0.0,23.863821204359045,16.582741138466734,159
SGP,2018,377123710560.614,5638676.0,0.0,26.655839115292483,15.545160021489263,160
SLB,2018,1615473250.25259,709101.0,0.0,21.202893785526037,13.471754659764771,161
SLE,2018,6390514688.52816,7554563.0,0.0,22.578080648184237,15.837662441897939,162
SLV,2018,26020850000.0,6219807.0,0.0,23.982163976714734,15.643249596071728,163
SMR,2018,1655353653.05934,34522.0,0.0,21.227280511200732,10.449381047562612,164
SOM,2018,7873000000.0,15452487.0,0.0,22.786705021275758,16.553280583941895,165
SRB,2018,52787520248.9242,6982604.0,0.0,24.689540640818507,15.75893261428239,166
STP,2018,383717327.830508,210187.0,0.0,19.76541671664333,12.255757647308222,167
SUR,2018,3996198866.57453,599513.0,0.0,22.108609463154693,13.303874605971028,168
SVK,2018,106611673364.837,5446771.0,0.0,25.39245884892891,15.510533697586311,169
SVN,2018,53689067639.9176,2073894.0,0.0,24.706475235629764,14.54493903968193,170
SWE,2018,549649344043.182,10175214.0,0.0,27.03254635556419,16.135465419290824,171
SWZ,2018,4643751059.28203,1168929.0,0.0,22.258788294754847,13.971599358421791,172
SXM,2018,1259200446.92737,39712.0,0.0,20.953742791351118,10.589433868992689,173
SYC,2018,1784313926.76807,96762.0,0.0,21.30229982410345,11.480019968790666,174
SYR,2018,21497782867.6426,19577845.0,0.0,23.791215644373832,16.789909178800567,175
TCA,2018,1314329000.0,41559.0,0.0,20.996592106947208,10.634893445213164,176
TCD,2018,15327000248.8701,16156531.0,0.0,23.452881832265792,16.597834984066104,177
TGO,2018,7029215766.46367,8258778.0,0.0,22.67334098142017,15.926787313747342,178
THA,2018,506754208404.485,71376079.0,0.0,26.95129192694159,18.083473357174483,179
TJK,2018,7764999999.45362,9307333.0,0.0,22.77289229360548,16.046313249490726,180
TKM,2018,40765428571.4286,6655524.0,0.0,24.43110022025093,15.710957894753944,181
TLS,2018,1555988614.43594,1275959.0,0.0,21.165376946117966,14.059209394433132,182
TON,2018,493530783.00463,105567.0,0.0,20.017095793827746,11.567110574028307,183
TTO,2018,23883058083.2171,1359193.0,0.0,23.896435177749872,14.122402434968727,184
TUN,2018,42686504459.801,11765514.0,0.0,24.477148652442974,16.280683353091202,185
TUR,2018,788356985773.667,81407204.0,0.0,27.39321685185108,18.214974340569192,186
TUV,2018,48015259.8751356,10751.0,0.0,17.687029453240232,9.282847062762931,187
TWN,2018,105843498304.094,10865228.0,0.0,25.3852274089761,16.20107824830283,188
TZA,2018,57003712892.0858,57437145.0,0.0,24.766382241134732,17.866201794840293,189
UGA,2018,32927025619.6795,41565831.0,0.0,24.217559604951507,17.542789041588083,190
UKR,2018,130891088293.55,45208907.0,0.0,25.597631427289162,17.626804705030835,191
URY,2018,65344577415.7535,3394534.0,0.0,24.902940296018397,15.03767734346756,192
USA,2018,20533057312000.0,328529577.0,0.0,30.653057255112206,19.61013743140944,193
UZB,2018,58695899092.1083,32373490.0,0.0,24.79563569921236,17.292850466859083,194
VCT,2018,884329629.62963,104926.0,0.0,20.600340436425096,11.561020149254343,195
VEN,2018,102021093964.682,29807592.0,0.0,25.348445432434886,17.210273717677687,196
VNM,2018,310106478394.659,96237319.0,0.0,26.460181554145976,18.38232778219392,197
VUT,2018,914727908.137793,285259.0,0.0,20.634137211954922,12.561156324077412,198
WSM,2018,878448433.404342,207582.0,0.0,20.593667766548627,12.243286538674218,199
YEM,2018,21606160663.0318,34085182.0,0.0,23.796244326897597,17.344373331695223,200
ZAF,2018,405260723892.517,58613001.0,0.0,26.727796459626674,17.886467107069254,201
ZMB,2018,26311507273.6735,17973569.0,0.0,23.99327221939884,16.704412903469308,202
ZWE,2018,34141666666.6667,15034452.0,0.0,24.253784371740526,16.525854991967076,203
ABW,2019,3346623191.45988,109203.0,0.0,21.931217672156677,11.600972971658708,0
AFG,2019,18799444490.1128,37856121.0,0.0,23.65709315800069,17.449303268493857,1
AGO,2019,80734428592.5368,32375632.0,0.0,25.114430945699205,17.292916629916387,2
ALB,2019,15585111614.0376,2567801.0,0.0,23.469581911836414,14.758560838015677,3
AND,2019,3155150255.91195,76474.0,0.0,21.872301956817264,11.244719169019104,4
ARE,2019,433926208304.969,9445785.0,0.0,26.796140329645823,16.061079274089465,5
ARG,2019,447754683615.225,44973465.0,0.0,26.827511338170268,17.621583229381496,6
ARM,2019,13619290539.2116,2962500.0,0.0,23.33475304675245,14.90154440197821,7
ASM,2019,647000000.0,50209.0,0.0,20.28785685401077,10.823969489028752,8
AUS,2019,1398349602956.35,25334826.0,0.0,27.96631380212314,17.047690568370708,9
AUT,2019,442983642371.842,8879920.0,0.0,26.816798681643544,15.999303218532383,10
AZE,2019,48174235294.1176,10024283.0,0.0,24.5980901776412,16.12052110715989,11
BDI,2019,2871555326.31029,12255336.0,0.0,21.77811964582122,16.321472073546268,12
BEL,2019,536726344405.489,11488980.0,0.0,27.0087542008319,16.256898960078367,13
BEN,2019,14391686313.4641,12726755.0,0.0,23.389916537530546,16.359217106951007,14
BFA,2019,16032813503.3707,20961952.0,0.0,23.497903303099598,16.85821959055728,15
BGD,2019,351231654603.692,164913055.0,0.0,26.58471182734695,18.920928959653363,16
BGR,2019,68507731353.9114,6616726.0,0.0,24.950212442340703,15.7051113947757,17
BHR,2019,40446808510.6383,1483756.0,0.0,24.423253577749506,14.210087942670793,18
BHS,2019,13277000000.0,394675.0,0.0,23.309299051935493,12.885820454127002,19
BIH,2019,20482608984.3316,3345533.0,0.0,23.742842020865957,15.023136880058763,20
BLR,2019,64410170653.4569,9419758.0,0.0,24.888537387004213,16.058320062361155,21
BLZ,2019,2381187850.0,385829.0,0.0,21.590865297181107,12.863152136928242,22
BMU,2019,7423465000.0,64107.0,0.0,22.72791176639073,11.068324440113466,23
BOL,2019,49056643589.0014,11671386.0,0.0,24.61624145904587,16.27265084895707,24
BRA,2019,1873288158838.63,207455459.0,0.0,28.25871637637686,19.15042722399188,25
BRB,2019,6161850000.0,281207.0,0.0,22.541642894241026,12.546849888016101,26
BRN,2019,13469235364.7032,442680.0,0.0,23.323674060033856,13.000604699344274,27
BTN,2019,2735683570.46155,764824.0,0.0,21.729647176312735,13.547402328469596,28
BWA,2019,16725908148.5481,2332083.0,0.0,23.540224740413212,14.662272846386985,29
CAF,2019,2221301351.43918,4944703.0,0.0,21.52135905587797,15.41382766280449,30
CAN,2019,1743725183672.52,37618495.0,0.0,28.18704485082974,17.443006402303272,31
CHE,2019,721369112726.724,8575280.0,0.0,27.30441678876278,15.964394320158664,32
CHL,2019,278285058719.466,19197744.0,0.0,26.351911816363526,16.770303382183798,33
CHN,2019,14560167101283.4,1407745000.0,0.0,30.309310635367797,21.065254971036047,34
CIV,2019,60382894697.3557,28193009.0,0.0,24.823971701420035,17.15458463284249,35
CMR,2019,39667757527.6578,25506095.0,0.0,24.403804541734157,17.054428040382177,36
COD,2019,46845900350.0332,92947442.0,0.0,24.57012933595424,18.347544762339673,37
COG,2019,13976637779.9763,5616661.0,0.0,23.360653042750727,15.541248095233655,38
COL,2019,323031701192.84,49907985.0,0.0,26.501016301464013,17.72569158799686,39
COM,2019,1187915408.87243,786578.0,0.0,20.895465851540667,13.575448441445744,40
CPV,2019,2252177124.32402,514104.0,0.0,21.535163196583852,13.150182803730594,41
CRI,2019,64417670521.3545,4999553.0,0.0,24.888653819412575,15.424859266419817,42
CUB,2019,103427600000.0,11202846.0,0.0,25.36213768797718,16.231678500391457,43
CUW,2019,3026124115.73275,157441.0,0.0,21.830548468237026,11.966812415457428,44
CYM,2019,5941896599.57333,67327.0,0.0,22.505294212383607,11.117331476657327,45
CYP,2019,26196667099.5303,1286671.0,0.0,23.98889802971817,14.067569597842033,46
CZE,2019,256794209028.77,10671870.0,0.0,26.271540858000826,16.18312195935834,47
DEU,2019,3959894794039.21,83092962.0,0.0,29.00723857368046,18.23547057513293,48
DJI,2019,3088851450.30694,1088709.0,0.0,21.851065160152846,13.90050406709392,49
DMA,2019,644259259.259259,67880.0,0.0,20.283611781098156,11.125511451119438,50
DNK,2019,345401473012.615,5814422.0,0.0,26.567973267310045,15.575852112872369,51
DOM,2019,89146130744.723,10894043.0,0.0,25.21354277869532,16.203726775838106,52
DZA,2019,193459662090.677,43294546.0,0.0,25.988334863041977,17.583537249707327,53
ECU,2019,107595830000.0,17340021.0,0.0,25.401647729285568,16.668527798058655,54
EGY,2019,318678815489.749,107553158.0,0.0,26.487449584527948,18.49349578563159,55
ESP,2019,1403496387686.27,47118501.0,0.0,27.96998765895613,17.668176305630777,56
EST,2019,31873748770.0313,1326898.0,0.0,24.18504858541238,14.09835519888795,57
ETH,2019,91834517112.628,115737383.0,0.0,25.243254067317714,18.566834251469874,58
FIN,2019,267014821129.411,5521606.0,0.0,26.310570003657773,15.52417949907355,59
FJI,2019,5344907153.46698,914899.0,0.0,22.399410010733163,13.726570048667627,60
FRA,2019,2722793515171.76,67382061.0,0.0,28.632679496841433,18.025889398027118,61
FRO,2019,3266432734.22819,51792.0,0.0,21.90696431972575,10.855010283980864,62
FSM,2019,394000000.0,110282.0,0.0,19.791861469800278,11.610805068249771,63
GAB,2019,16874405465.391,2267706.0,0.0,23.54906384146308,14.634279746771677,64
GBR,2019,2875710080015.3,66631000.0,0.0,28.687320744035745,18.014680507688666,65
GEO,2019,17638337116.9126,3720161.0,0.0,23.59334061538955,15.129277773688223,66
GHA,2019,68352629246.1555,31258945.0,0.0,24.947945866781865,17.257816165178674,67
GIN,2019,13442861496.4454,13034346.0,0.0,23.32171405841562,16.383098508199232,68
GMB,2019,1813609692.49994,2456844.0,0.0,21.31858500203741,14.714388564450285,69
GNB,2019,1596227316.34846,1967696.0,0.0,21.190908755248252,14.492374381326119,70
GNQ,2019,11364133549.7478,1670177.0,0.0,23.153728052959035,14.328440765539312,71
GRC,2019,207305649887.019,10721582.0,0.0,26.057460110662277,16.187769370615545,72
GRD,2019,1213485185.18519,115981.0,0.0,20.916762375545243,11.661190285634223,73
GRL,2019,2997309971.87623,56225.0,0.0,21.820981047652456,10.93713456235188,74
GTM,2019,77172331693.4093,17103803.0,0.0,25.06930683199651,16.654811452873542,75
GUM,2019,6355000000.0,161808.0,0.0,22.572507741745184,11.994171906286999,76
GUY,2019,5173760191.84652,807665.0,0.0,22.366865571133324,13.601903885707182,77
HKG,2019,363074545072.389,7507900.0,0.0,26.617874008457022,15.831466490666598,78
HND,2019,24882225741.8119,9943633.0,0.0,23.937419559932394,16.112443105381082,79
HRV,2019,61466721186.3116,3949390.0,0.0,24.841761746395708,15.189071947775586,80
HTI,2019,15016090929.5125,11105163.0,0.0,23.432388191787172,16.222920783324085,81
HUN,2019,164936682033.992,9694824.0,0.0,25.828827491955472,16.08710279595446,82
IDN,2019,1119099871350.2,272489381.0,0.0,27.74354579181301,19.423110206170797,83
IND,2019,2835606256558.19,1389030312.0,0.0,28.673276877357054,21.051871724094596,84
IRL,2019,407211793800.713,4976456.0,0.0,26.73259926493057,15.420228750020055,85
IRN,2019,347988400957.999,87051648.0,0.0,26.57543498558782,18.282012167135182,86
IRQ,2019,233636097800.338,41192171.0,0.0,26.177030604221375,17.533758796267467,87
ISL,2019,24985687022.0452,360563.0,0.0,23.941568978784794,12.795424751156999,88
ISR,2019,400645216358.857,9054000.0,0.0,26.716342125400864,16.018717317426457,89
ITA,2019,2019606796583.53,59729081.0,0.0,28.333923953237715,17.905329595429155,90
JAM,2019,17026269262.5307,2823271.0,0.0,23.55802323912703,14.85340705399335,91
JOR,2019,44503006338.0282,10671891.0,0.0,24.518822582017062,16.183123927146305,92
JPN,2019,5117993853016.51,126633000.0,0.0,29.263783652613746,18.656803705111464,93
KAZ,2019,181667184854.501,19209555.0,0.0,25.925442195353078,16.77091842151563,94
KEN,2019,100378436207.371,51202827.0,0.0,25.332213242334685,17.751305322859373,95
KGZ,2019,9371275264.36735,6590211.0,0.0,22.96091502482885,15.701096075915725,96
KHM,2019,36685356407.7206,16481304.0,0.0,24.32564350444532,16.617737266203687,97
KIR,2019,216985388.322754,123921.0,0.0,19.195340578928057,11.727407614405314,98
KNA,2019,1107855555.55556,46952.0,0.0,20.82569205265383,10.756902380358612,99
KOR,2019,1751045752054.63,51764822.0,0.0,28.191234297991777,17.76222138387775,100
KWT,2019,140856394860.529,4442316.0,0.0,25.671006732165946,15.306686645140541,101
LAO,2019,18740561512.5555,7237636.0,0.0,23.653956076677886,15.794805329872489,102
LBN,2019,51605959131.2741,5794594.0,0.0,24.666902989825388,15.572436144479381,103
LBR,2019,3319596500.0,5043721.0,0.0,21.923109076645357,15.433654859559956,104
LBY,2019,69254496471.6938,6951033.0,0.0,24.96105391091956,15.754400983453195,105
LCA,2019,2095344444.44444,177661.0,0.0,21.46298378990613,12.087638147718394,106
LKA,2019,88998706296.5783,21803000.0,0.0,25.211887670590635,16.897558178835432,107
LSO,2019,2390702295.82777,2209405.0,0.0,21.59485300777004,14.608234259086037,108
LTU,2019,55122066225.796,2811089.0,0.0,24.732815948921584,14.849082866451907,109
LUX,2019,69872035113.6469,620001.0,0.0,24.969931336246265,13.337477982822524,110
LVA,2019,33099503950.847,1913822.0,0.0,24.2227841328681,14.464613370229793,111
MAC,2019,55025172016.004,672000.0,0.0,24.73105659051496,13.418015107599418,112
MAR,2019,128920266409.458,36210898.0,0.0,25.5824599603704,17.404870708829375,113
MDA,2019,11736797054.6965,2664224.0,0.0,23.185994790928838,14.795423766535377,114
MDG,2019,14104664678.5063,28219554.0,0.0,23.369771407952687,17.155525735306426,115
MDV,2019,5726094799.37709,487731.0,0.0,22.468299599611218,13.097521353652665,116
MEX,2019,1304106203902.45,125762982.0,0.0,27.896539020827802,18.649909606147578,117
MHL,2019,232900000.0,44007.0,0.0,19.26611973914826,10.692126714555293,118
MKD,2019,12606338448.547,1876262.0,0.0,23.257465575967178,14.444792590619995,119
MLI,2019,20477421884.5414,21068405.0,0.0,23.74258874469855,16.863285130331956,120
MLT,2019,16337793530.7322,503912.0,0.0,23.51674688248254,13.130158913105504,121
MMR,2019,75065106243.3578,52640713.0,0.0,25.041621657174467,17.779000408719135,122
MNE,2019,5483476883.4658,626753.0,0.0,22.42500520468484,13.34830939813021,123
MNG,2019,14206359017.5143,3267673.0,0.0,23.376955519518212,14.99958897478419,124
MNP,2019,1179000000.0,48129.0,0.0,20.88793245934982,10.781660962297154,125
MOZ,2019,15512759046.672,29884380.0,0.0,23.464928686623573,17.21284652729384,126
MRT,2019,7894764885.82312,4467708.0,0.0,22.789465704200847,15.312386307238194,127
MUS,2019,14645235204.6176,1265985.0,0.0,23.40738087756949,14.051361823173297,128
MWI,2019,11051852712.6142,19025752.0,0.0,23.12586391724616,16.761304040429433,129
MYS,2019,365177721021.516,33440596.0,0.0,26.6236499789392,17.325281198892228,130
NAM,2019,12541928303.48,2650494.0,0.0,23.25234313261652,14.790256972971697,131
NCL,2019,9475655324.59495,283606.0,0.0,22.97199174917439,12.55534475598712,132
NER,2019,12889555561.2299,22947757.0,0.0,23.279683174034652,16.94873079906698,133
NGA,2019,668219992691.462,209485641.0,0.0,27.22788328664365,19.160165760371658,134
